,SubjectID,AssignmentID,ClientTimestamp,DateTime,NextDateTime,Diff,DaysDiff,HoursDiff,MinutesDiff,SecondsDiff
23990,Student5,Assign12,1638315854596,2021-11-30 23:44:14.596,2021-12-01 01:22:54.279,0 days 01:38:39.683000,0.0,1.64,98.65,5919.0
23991,Student5,Assign12,1638321774279,2021-12-01 01:22:54.279,2021-12-01 01:41:50.289,0 days 00:18:56.010000,0.0,0.32,18.93,1136.0
23992,Student5,Assign12,1638322910289,2021-12-01 01:41:50.289,2021-12-01 01:42:19.027,0 days 00:00:28.738000,0.0,0.01,0.47,28.0
23993,Student5,Assign12,1638322939027,2021-12-01 01:42:19.027,2021-12-01 01:42:23.846,0 days 00:00:04.819000,0.0,0.0,0.07,4.0
23994,Student5,Assign12,1638322943846,2021-12-01 01:42:23.846,2021-12-01 01:43:15.388,0 days 00:00:51.542000,0.0,0.01,0.85,51.0
23995,Student5,Assign12,1638322995388,2021-12-01 01:43:15.388,2021-12-01 01:43:51.973,0 days 00:00:36.585000,0.0,0.01,0.6,36.0
23996,Student5,Assign12,1638323031973,2021-12-01 01:43:51.973,2021-12-01 01:44:19.524,0 days 00:00:27.551000,0.0,0.01,0.45,27.0
23997,Student5,Assign12,1638323059524,2021-12-01 01:44:19.524,2021-12-01 01:44:41.246,0 days 00:00:21.722000,0.0,0.01,0.35,21.0
23998,Student5,Assign12,1638323081246,2021-12-01 01:44:41.246,2021-12-01 01:45:02.187,0 days 00:00:20.941000,0.0,0.01,0.33,20.0
23999,Student5,Assign12,1638323102187,2021-12-01 01:45:02.187,2021-12-01 01:46:13.655,0 days 00:01:11.468000,0.0,0.02,1.18,71.0
24000,Student5,Assign12,1638323173655,2021-12-01 01:46:13.655,2021-12-01 01:47:01.014,0 days 00:00:47.359000,0.0,0.01,0.78,47.0
24001,Student5,Assign12,1638323221014,2021-12-01 01:47:01.014,2021-12-01 01:59:00.443,0 days 00:11:59.429000,0.0,0.2,11.98,719.0
24002,Student5,Assign12,1638323940443,2021-12-01 01:59:00.443,2021-12-01 02:08:14.265,0 days 00:09:13.822000,0.0,0.15,9.22,553.0
24003,Student5,Assign12,1638324494265,2021-12-01 02:08:14.265,2021-12-01 02:09:17.028,0 days 00:01:02.763000,0.0,0.02,1.03,62.0
24004,Student5,Assign12,1638324557028,2021-12-01 02:09:17.028,2021-12-01 02:09:56.762,0 days 00:00:39.734000,0.0,0.01,0.65,39.0
24005,Student5,Assign12,1638324596762,2021-12-01 02:09:56.762,2021-12-01 02:10:23.588,0 days 00:00:26.826000,0.0,0.01,0.43,26.0
24006,Student5,Assign12,1638324623588,2021-12-01 02:10:23.588,2021-12-01 02:12:28.707,0 days 00:02:05.119000,0.0,0.03,2.08,125.0
24007,Student5,Assign12,1638324748707,2021-12-01 02:12:28.707,2021-12-01 02:13:26.580,0 days 00:00:57.873000,0.0,0.02,0.95,57.0
24008,Student5,Assign12,1638324806580,2021-12-01 02:13:26.580,2021-12-01 04:25:39.398,0 days 02:12:12.818000,0.0,2.2,132.2,7932.0
24009,Student5,Assign12,1638332739398,2021-12-01 04:25:39.398,2021-12-01 04:26:00.308,0 days 00:00:20.910000,0.0,0.01,0.33,20.0
24010,Student5,Assign12,1638332760308,2021-12-01 04:26:00.308,2021-12-01 04:43:01.045,0 days 00:17:00.737000,0.0,0.28,17.0,1020.0
24011,Student5,Assign12,1638333781045,2021-12-01 04:43:01.045,2021-12-01 18:58:21.827,0 days 14:15:20.782000,0.0,14.26,855.33,51320.0
24012,Student5,Assign12,1638385101827,2021-12-01 18:58:21.827,2021-12-01 18:59:45.616,0 days 00:01:23.789000,0.0,0.02,1.38,83.0
24013,Student5,Assign12,1638385185616,2021-12-01 18:59:45.616,2021-12-01 19:04:32.842,0 days 00:04:47.226000,0.0,0.08,4.78,287.0
24014,Student5,Assign12,1638385472842,2021-12-01 19:04:32.842,2021-12-01 20:01:22.178,0 days 00:56:49.336000,0.0,0.95,56.82,3409.0
24015,Student5,Assign12,1638388882178,2021-12-01 20:01:22.178,2021-12-01 20:12:42.487,0 days 00:11:20.309000,0.0,0.19,11.33,680.0
24016,Student5,Assign12,1638389562487,2021-12-01 20:12:42.487,2021-12-01 20:13:49.827,0 days 00:01:07.340000,0.0,0.02,1.12,67.0
24017,Student5,Assign12,1638389629827,2021-12-01 20:13:49.827,2021-12-01 20:21:21.498,0 days 00:07:31.671000,0.0,0.13,7.52,451.0
24018,Student5,Assign12,1638390081498,2021-12-01 20:21:21.498,2021-12-01 20:23:54.434,0 days 00:02:32.936000,0.0,0.04,2.53,152.0
24019,Student5,Assign12,1638390234434,2021-12-01 20:23:54.434,2021-12-01 20:30:43.281,0 days 00:06:48.847000,0.0,0.11,6.8,408.0
24020,Student5,Assign12,1638390643281,2021-12-01 20:30:43.281,2021-12-01 20:34:13.855,0 days 00:03:30.574000,0.0,0.06,3.5,210.0
24021,Student5,Assign12,1638390853855,2021-12-01 20:34:13.855,2021-12-01 20:35:35.111,0 days 00:01:21.256000,0.0,0.02,1.35,81.0
24022,Student5,Assign12,1638390935111,2021-12-01 20:35:35.111,2021-12-01 20:36:53.707,0 days 00:01:18.596000,0.0,0.02,1.3,78.0
24023,Student5,Assign12,1638391013707,2021-12-01 20:36:53.707,2021-12-01 20:38:27.702,0 days 00:01:33.995000,0.0,0.03,1.55,93.0
24024,Student5,Assign12,1638391107702,2021-12-01 20:38:27.702,2021-12-01 20:39:35.631,0 days 00:01:07.929000,0.0,0.02,1.12,67.0
24025,Student5,Assign12,1638391175631,2021-12-01 20:39:35.631,2021-12-01 21:18:18.699,0 days 00:38:43.068000,0.0,0.65,38.72,2323.0
24026,Student5,Assign12,1638393498699,2021-12-01 21:18:18.699,2021-12-01 21:18:26.587,0 days 00:00:07.888000,0.0,0.0,0.12,7.0
24027,Student5,Assign12,1638393506587,2021-12-01 21:18:26.587,2021-12-01 21:19:01.388,0 days 00:00:34.801000,0.0,0.01,0.57,34.0
24028,Student5,Assign12,1638393541388,2021-12-01 21:19:01.388,2021-12-01 21:20:27.463,0 days 00:01:26.075000,0.0,0.02,1.43,86.0
24029,Student5,Assign12,1638393627463,2021-12-01 21:20:27.463,2021-12-01 21:26:17.317,0 days 00:05:49.854000,0.0,0.1,5.82,349.0
24030,Student5,Assign12,1638393977317,2021-12-01 21:26:17.317,2021-12-01 21:26:26.970,0 days 00:00:09.653000,0.0,0.0,0.15,9.0
24031,Student5,Assign12,1638393986970,2021-12-01 21:26:26.970,2021-12-01 21:26:33.733,0 days 00:00:06.763000,0.0,0.0,0.1,6.0
24032,Student5,Assign12,1638393993733,2021-12-01 21:26:33.733,2021-12-01 21:26:44.459,0 days 00:00:10.726000,0.0,0.0,0.17,10.0
24033,Student5,Assign12,1638394004459,2021-12-01 21:26:44.459,2021-12-01 21:26:53.165,0 days 00:00:08.706000,0.0,0.0,0.13,8.0
24034,Student5,Assign12,1638394013165,2021-12-01 21:26:53.165,2021-12-01 21:27:08.423,0 days 00:00:15.258000,0.0,0.0,0.25,15.0
24035,Student5,Assign12,1638394028423,2021-12-01 21:27:08.423,2021-12-01 21:28:25.458,0 days 00:01:17.035000,0.0,0.02,1.28,77.0
24036,Student5,Assign12,1638394105458,2021-12-01 21:28:25.458,2021-12-01 21:29:59.860,0 days 00:01:34.402000,0.0,0.03,1.57,94.0
24037,Student5,Assign12,1638394199860,2021-12-01 21:29:59.860,2021-12-01 21:30:12.819,0 days 00:00:12.959000,0.0,0.0,0.2,12.0
24038,Student5,Assign12,1638394212819,2021-12-01 21:30:12.819,2021-12-01 21:30:21.617,0 days 00:00:08.798000,0.0,0.0,0.13,8.0
24039,Student5,Assign12,1638394221617,2021-12-01 21:30:21.617,2021-12-02 03:34:49.894,0 days 06:04:28.277000,0.0,6.07,364.47,21868.0
24040,Student5,Assign12,1638416089894,2021-12-02 03:34:49.894,2021-12-02 03:36:40.419,0 days 00:01:50.525000,0.0,0.03,1.83,110.0
24041,Student5,Assign12,1638416200419,2021-12-02 03:36:40.419,2021-12-02 21:00:45.962,0 days 17:24:05.543000,0.0,17.4,1044.08,62645.0
24042,Student5,Assign12,1638478845962,2021-12-02 21:00:45.962,2021-12-02 21:01:03.996,0 days 00:00:18.034000,0.0,0.0,0.3,18.0
24043,Student5,Assign12,1638478863996,2021-12-02 21:01:03.996,2021-12-02 21:01:20.700,0 days 00:00:16.704000,0.0,0.0,0.27,16.0
24044,Student5,Assign12,1638478880700,2021-12-02 21:01:20.700,2021-12-02 21:02:04.635,0 days 00:00:43.935000,0.0,0.01,0.72,43.0
24045,Student5,Assign12,1638478924635,2021-12-02 21:02:04.635,2021-12-02 21:02:16.585,0 days 00:00:11.950000,0.0,0.0,0.18,11.0
24046,Student5,Assign12,1638478936585,2021-12-02 21:02:16.585,2021-12-02 21:02:26.935,0 days 00:00:10.350000,0.0,0.0,0.17,10.0
24047,Student5,Assign12,1638478946935,2021-12-02 21:02:26.935,2021-12-02 21:02:40.442,0 days 00:00:13.507000,0.0,0.0,0.22,13.0
24048,Student5,Assign12,1638478960442,2021-12-02 21:02:40.442,2021-12-02 21:03:02.632,0 days 00:00:22.190000,0.0,0.01,0.37,22.0
24049,Student5,Assign12,1638478982632,2021-12-02 21:03:02.632,2021-12-02 21:03:57.403,0 days 00:00:54.771000,0.0,0.02,0.9,54.0
24050,Student5,Assign12,1638479037403,2021-12-02 21:03:57.403,2021-12-02 21:04:33.182,0 days 00:00:35.779000,0.0,0.01,0.58,35.0
24051,Student5,Assign12,1638479073182,2021-12-02 21:04:33.182,2021-12-02 21:04:42.248,0 days 00:00:09.066000,0.0,0.0,0.15,9.0
24052,Student5,Assign12,1638479082248,2021-12-02 21:04:42.248,2021-12-02 21:06:45.164,0 days 00:02:02.916000,0.0,0.03,2.03,122.0
24053,Student5,Assign12,1638479205164,2021-12-02 21:06:45.164,2021-12-02 21:07:07.010,0 days 00:00:21.846000,0.0,0.01,0.35,21.0
24054,Student5,Assign12,1638479227010,2021-12-02 21:07:07.010,2021-12-02 21:07:46.142,0 days 00:00:39.132000,0.0,0.01,0.65,39.0
24055,Student5,Assign12,1638479266142,2021-12-02 21:07:46.142,2021-12-02 21:10:39.243,0 days 00:02:53.101000,0.0,0.05,2.88,173.0
24056,Student5,Assign12,1638479439243,2021-12-02 21:10:39.243,2021-12-02 21:10:47.633,0 days 00:00:08.390000,0.0,0.0,0.13,8.0
24057,Student5,Assign12,1638479447633,2021-12-02 21:10:47.633,2021-12-02 21:11:02.017,0 days 00:00:14.384000,0.0,0.0,0.23,14.0
24058,Student5,Assign12,1638479462017,2021-12-02 21:11:02.017,2021-12-02 21:11:50.658,0 days 00:00:48.641000,0.0,0.01,0.8,48.0
24059,Student5,Assign12,1638479510658,2021-12-02 21:11:50.658,2021-12-02 21:12:02.350,0 days 00:00:11.692000,0.0,0.0,0.18,11.0
24060,Student5,Assign12,1638479522350,2021-12-02 21:12:02.350,2021-12-02 21:12:14.478,0 days 00:00:12.128000,0.0,0.0,0.2,12.0
24061,Student5,Assign12,1638479534478,2021-12-02 21:12:14.478,2021-12-02 21:12:22.752,0 days 00:00:08.274000,0.0,0.0,0.13,8.0
24062,Student5,Assign12,1638479542752,2021-12-02 21:12:22.752,2021-12-02 21:12:30.369,0 days 00:00:07.617000,0.0,0.0,0.12,7.0
24063,Student5,Assign12,1638479550369,2021-12-02 21:12:30.369,2021-12-02 21:15:20.964,0 days 00:02:50.595000,0.0,0.05,2.83,170.0
24064,Student5,Assign12,1638479720964,2021-12-02 21:15:20.964,2021-12-02 21:16:53.918,0 days 00:01:32.954000,0.0,0.03,1.53,92.0
24065,Student5,Assign12,1638479813918,2021-12-02 21:16:53.918,2021-12-02 21:17:41.906,0 days 00:00:47.988000,0.0,0.01,0.78,47.0
24066,Student5,Assign12,1638479861906,2021-12-02 21:17:41.906,2021-12-02 21:18:24.154,0 days 00:00:42.248000,0.0,0.01,0.7,42.0
24067,Student5,Assign12,1638479904154,2021-12-02 21:18:24.154,2021-12-02 22:50:50.826,0 days 01:32:26.672000,0.0,1.54,92.43,5546.0
24068,Student5,Assign12,1638485450826,2021-12-02 22:50:50.826,2021-12-02 03:32:33.618,-1 days +04:41:42.792000,-1.0,4.7,281.7,16902.0
24069,Student5,Assign12,1638415953618,2021-12-02 03:32:33.618,2021-12-02 03:33:02.991,0 days 00:00:29.373000,0.0,0.01,0.48,29.0
24070,Student5,Assign12,1638415982991,2021-12-02 03:33:02.991,,,,,,
24071,Student5,Assign13,1638550624738,2021-12-03 16:57:04.738,2021-12-06 17:41:14.846,3 days 00:44:10.108000,3.0,0.74,44.17,2650.0
24072,Student5,Assign13,1638812474846,2021-12-06 17:41:14.846,2021-12-06 17:41:53.791,0 days 00:00:38.945000,0.0,0.01,0.63,38.0
24073,Student5,Assign13,1638812513791,2021-12-06 17:41:53.791,2021-12-07 23:31:53.281,1 days 05:49:59.490000,1.0,5.83,349.98,20999.0
24074,Student5,Assign13,1638919913281,2021-12-07 23:31:53.281,2021-12-08 19:22:12.188,0 days 19:50:18.907000,0.0,19.84,1190.3,71418.0
24075,Student5,Assign13,1638991332188,2021-12-08 19:22:12.188,2021-12-08 19:30:31.192,0 days 00:08:19.004000,0.0,0.14,8.32,499.0
24076,Student5,Assign13,1638991831192,2021-12-08 19:30:31.192,2021-12-08 19:30:49.861,0 days 00:00:18.669000,0.0,0.0,0.3,18.0
24077,Student5,Assign13,1638991849861,2021-12-08 19:30:49.861,2021-12-08 19:37:25.004,0 days 00:06:35.143000,0.0,0.11,6.58,395.0
24078,Student5,Assign13,1638992245004,2021-12-08 19:37:25.004,,,,,,
24079,Student20,Assign6,1634604294193,2021-10-19 00:44:54.193,2021-10-19 00:44:56.114,0 days 00:00:01.921000,0.0,0.0,0.02,1.0
24080,Student20,Assign6,1634604296114,2021-10-19 00:44:56.114,2021-10-19 00:44:57.378,0 days 00:00:01.264000,0.0,0.0,0.02,1.0
24081,Student20,Assign6,1634604297378,2021-10-19 00:44:57.378,2021-10-19 00:46:41.015,0 days 00:01:43.637000,0.0,0.03,1.72,103.0
24082,Student20,Assign6,1634604401015,2021-10-19 00:46:41.015,2021-10-19 00:46:43.802,0 days 00:00:02.787000,0.0,0.0,0.03,2.0
24083,Student20,Assign6,1634604403802,2021-10-19 00:46:43.802,2021-10-19 00:46:44.490,0 days 00:00:00.688000,0.0,0.0,0.0,0.0
24084,Student20,Assign6,1634604404490,2021-10-19 00:46:44.490,2021-10-19 00:46:55.698,0 days 00:00:11.208000,0.0,0.0,0.18,11.0
24085,Student20,Assign6,1634604415698,2021-10-19 00:46:55.698,2021-10-19 00:46:58.207,0 days 00:00:02.509000,0.0,0.0,0.03,2.0
24086,Student20,Assign6,1634604418207,2021-10-19 00:46:58.207,2021-10-19 00:47:02.492,0 days 00:00:04.285000,0.0,0.0,0.07,4.0
24087,Student20,Assign6,1634604422492,2021-10-19 00:47:02.492,2021-10-19 00:47:03.104,0 days 00:00:00.612000,0.0,0.0,0.0,0.0
24088,Student20,Assign6,1634604423104,2021-10-19 00:47:03.104,2021-10-19 00:47:11.942,0 days 00:00:08.838000,0.0,0.0,0.13,8.0
24089,Student20,Assign6,1634604431942,2021-10-19 00:47:11.942,2021-10-19 00:47:29.668,0 days 00:00:17.726000,0.0,0.0,0.28,17.0
24090,Student20,Assign6,1634604449668,2021-10-19 00:47:29.668,2021-10-19 00:47:34.696,0 days 00:00:05.028000,0.0,0.0,0.08,5.0
24091,Student20,Assign6,1634604454696,2021-10-19 00:47:34.696,2021-10-19 00:47:39.644,0 days 00:00:04.948000,0.0,0.0,0.07,4.0
24092,Student20,Assign6,1634604459644,2021-10-19 00:47:39.644,2021-10-19 00:49:50.024,0 days 00:02:10.380000,0.0,0.04,2.17,130.0
24093,Student20,Assign6,1634604590024,2021-10-19 00:49:50.024,2021-10-19 00:55:28.757,0 days 00:05:38.733000,0.0,0.09,5.63,338.0
24094,Student20,Assign6,1634604928757,2021-10-19 00:55:28.757,2021-10-19 00:55:30.095,0 days 00:00:01.338000,0.0,0.0,0.02,1.0
24095,Student20,Assign6,1634604930095,2021-10-19 00:55:30.095,2021-10-19 00:55:30.627,0 days 00:00:00.532000,0.0,0.0,0.0,0.0
24096,Student20,Assign6,1634604930627,2021-10-19 00:55:30.627,2021-10-19 00:55:30.793,0 days 00:00:00.166000,0.0,0.0,0.0,0.0
24097,Student20,Assign6,1634604930793,2021-10-19 00:55:30.793,2021-10-19 00:55:30.981,0 days 00:00:00.188000,0.0,0.0,0.0,0.0
24098,Student20,Assign6,1634604930981,2021-10-19 00:55:30.981,2021-10-19 00:55:31.185,0 days 00:00:00.204000,0.0,0.0,0.0,0.0
24099,Student20,Assign6,1634604931185,2021-10-19 00:55:31.185,2021-10-19 00:55:31.395,0 days 00:00:00.210000,0.0,0.0,0.0,0.0
24100,Student20,Assign6,1634604931395,2021-10-19 00:55:31.395,2021-10-19 00:56:06.562,0 days 00:00:35.167000,0.0,0.01,0.58,35.0
24101,Student20,Assign6,1634604966562,2021-10-19 00:56:06.562,2021-10-19 00:56:07.547,0 days 00:00:00.985000,0.0,0.0,0.0,0.0
24102,Student20,Assign6,1634604967547,2021-10-19 00:56:07.547,2021-10-19 00:56:11.835,0 days 00:00:04.288000,0.0,0.0,0.07,4.0
24103,Student20,Assign6,1634604971835,2021-10-19 00:56:11.835,2021-10-19 00:56:12.752,0 days 00:00:00.917000,0.0,0.0,0.0,0.0
24104,Student20,Assign6,1634604972752,2021-10-19 00:56:12.752,2021-10-19 01:00:54.954,0 days 00:04:42.202000,0.0,0.08,4.7,282.0
24105,Student20,Assign6,1634605254954,2021-10-19 01:00:54.954,2021-10-19 01:01:01.975,0 days 00:00:07.021000,0.0,0.0,0.12,7.0
24106,Student20,Assign6,1634605261975,2021-10-19 01:01:01.975,2021-10-19 01:01:03.063,0 days 00:00:01.088000,0.0,0.0,0.02,1.0
24107,Student20,Assign6,1634605263063,2021-10-19 01:01:03.063,2021-10-19 01:01:25.234,0 days 00:00:22.171000,0.0,0.01,0.37,22.0
24108,Student20,Assign6,1634605285234,2021-10-19 01:01:25.234,2021-10-19 01:01:29.904,0 days 00:00:04.670000,0.0,0.0,0.07,4.0
24109,Student20,Assign6,1634605289904,2021-10-19 01:01:29.904,2021-10-19 01:01:34.575,0 days 00:00:04.671000,0.0,0.0,0.07,4.0
24110,Student20,Assign6,1634605294575,2021-10-19 01:01:34.575,2021-10-19 01:02:42.982,0 days 00:01:08.407000,0.0,0.02,1.13,68.0
24111,Student20,Assign6,1634605362982,2021-10-19 01:02:42.982,2021-10-19 01:02:43.912,0 days 00:00:00.930000,0.0,0.0,0.0,0.0
24112,Student20,Assign6,1634605363912,2021-10-19 01:02:43.912,2021-10-19 01:03:23.031,0 days 00:00:39.119000,0.0,0.01,0.65,39.0
24113,Student20,Assign6,1634605403031,2021-10-19 01:03:23.031,2021-10-19 01:03:49.456,0 days 00:00:26.425000,0.0,0.01,0.43,26.0
24114,Student20,Assign6,1634605429456,2021-10-19 01:03:49.456,2021-10-19 01:05:12.065,0 days 00:01:22.609000,0.0,0.02,1.37,82.0
24115,Student20,Assign6,1634605512065,2021-10-19 01:05:12.065,2021-10-19 01:05:12.870,0 days 00:00:00.805000,0.0,0.0,0.0,0.0
24116,Student20,Assign6,1634605512870,2021-10-19 01:05:12.870,2021-10-19 01:05:19.079,0 days 00:00:06.209000,0.0,0.0,0.1,6.0
24117,Student20,Assign6,1634605519079,2021-10-19 01:05:19.079,2021-10-19 01:05:24.289,0 days 00:00:05.210000,0.0,0.0,0.08,5.0
24118,Student20,Assign6,1634605524289,2021-10-19 01:05:24.289,2021-10-19 01:44:56.087,0 days 00:39:31.798000,0.0,0.66,39.52,2371.0
24119,Student20,Assign6,1634607896087,2021-10-19 01:44:56.087,2021-10-19 01:45:41.898,0 days 00:00:45.811000,0.0,0.01,0.75,45.0
24120,Student20,Assign6,1634607941898,2021-10-19 01:45:41.898,2021-10-19 01:45:45.059,0 days 00:00:03.161000,0.0,0.0,0.05,3.0
24121,Student20,Assign6,1634607945059,2021-10-19 01:45:45.059,2021-10-19 01:45:57.702,0 days 00:00:12.643000,0.0,0.0,0.2,12.0
24122,Student20,Assign6,1634607957702,2021-10-19 01:45:57.702,2021-10-19 01:47:11.133,0 days 00:01:13.431000,0.0,0.02,1.22,73.0
24123,Student20,Assign6,1634608031133,2021-10-19 01:47:11.133,2021-10-19 01:47:32.239,0 days 00:00:21.106000,0.0,0.01,0.35,21.0
24124,Student20,Assign6,1634608052239,2021-10-19 01:47:32.239,2021-10-19 01:47:43.254,0 days 00:00:11.015000,0.0,0.0,0.18,11.0
24125,Student20,Assign6,1634608063254,2021-10-19 01:47:43.254,2021-10-19 01:48:06.939,0 days 00:00:23.685000,0.0,0.01,0.38,23.0
24126,Student20,Assign6,1634608086939,2021-10-19 01:48:06.939,2021-10-19 01:48:16.188,0 days 00:00:09.249000,0.0,0.0,0.15,9.0
24127,Student20,Assign6,1634608096188,2021-10-19 01:48:16.188,2021-10-19 01:48:50.775,0 days 00:00:34.587000,0.0,0.01,0.57,34.0
24128,Student20,Assign6,1634608130775,2021-10-19 01:48:50.775,2021-10-19 01:48:54.924,0 days 00:00:04.149000,0.0,0.0,0.07,4.0
24129,Student20,Assign6,1634608134924,2021-10-19 01:48:54.924,2021-10-19 01:49:03.434,0 days 00:00:08.510000,0.0,0.0,0.13,8.0
24130,Student20,Assign6,1634608143434,2021-10-19 01:49:03.434,2021-10-19 01:49:55.990,0 days 00:00:52.556000,0.0,0.01,0.87,52.0
24131,Student20,Assign6,1634608195990,2021-10-19 01:49:55.990,2021-10-19 01:50:07.374,0 days 00:00:11.384000,0.0,0.0,0.18,11.0
24132,Student20,Assign6,1634608207374,2021-10-19 01:50:07.374,2021-10-19 01:50:21.550,0 days 00:00:14.176000,0.0,0.0,0.23,14.0
24133,Student20,Assign6,1634608221550,2021-10-19 01:50:21.550,2021-10-19 01:50:34.180,0 days 00:00:12.630000,0.0,0.0,0.2,12.0
24134,Student20,Assign6,1634608234180,2021-10-19 01:50:34.180,2021-10-19 01:50:40.658,0 days 00:00:06.478000,0.0,0.0,0.1,6.0
24135,Student20,Assign6,1634608240658,2021-10-19 01:50:40.658,2021-10-19 01:50:41.586,0 days 00:00:00.928000,0.0,0.0,0.0,0.0
24136,Student20,Assign6,1634608241586,2021-10-19 01:50:41.586,2021-10-19 01:51:58.183,0 days 00:01:16.597000,0.0,0.02,1.27,76.0
24137,Student20,Assign6,1634608318183,2021-10-19 01:51:58.183,2021-10-19 01:52:34.448,0 days 00:00:36.265000,0.0,0.01,0.6,36.0
24138,Student20,Assign6,1634608354448,2021-10-19 01:52:34.448,2021-10-19 01:53:04.792,0 days 00:00:30.344000,0.0,0.01,0.5,30.0
24139,Student20,Assign6,1634608384792,2021-10-19 01:53:04.792,2021-10-19 01:53:15.384,0 days 00:00:10.592000,0.0,0.0,0.17,10.0
24140,Student20,Assign6,1634608395384,2021-10-19 01:53:15.384,2021-10-19 01:53:20.108,0 days 00:00:04.724000,0.0,0.0,0.07,4.0
24141,Student20,Assign6,1634608400108,2021-10-19 01:53:20.108,2021-10-19 01:53:26.512,0 days 00:00:06.404000,0.0,0.0,0.1,6.0
24142,Student20,Assign6,1634608406512,2021-10-19 01:53:26.512,2021-10-19 01:54:11.853,0 days 00:00:45.341000,0.0,0.01,0.75,45.0
24143,Student20,Assign6,1634608451853,2021-10-19 01:54:11.853,2021-10-19 01:55:08.398,0 days 00:00:56.545000,0.0,0.02,0.93,56.0
24144,Student20,Assign6,1634608508398,2021-10-19 01:55:08.398,2021-10-19 01:55:11.250,0 days 00:00:02.852000,0.0,0.0,0.03,2.0
24145,Student20,Assign6,1634608511250,2021-10-19 01:55:11.250,2021-10-19 01:55:21.228,0 days 00:00:09.978000,0.0,0.0,0.15,9.0
24146,Student20,Assign6,1634608521228,2021-10-19 01:55:21.228,2021-10-19 01:55:27.048,0 days 00:00:05.820000,0.0,0.0,0.08,5.0
24147,Student20,Assign6,1634608527048,2021-10-19 01:55:27.048,2021-10-19 01:55:59.992,0 days 00:00:32.944000,0.0,0.01,0.53,32.0
24148,Student20,Assign6,1634608559992,2021-10-19 01:55:59.992,2021-10-19 01:56:01.746,0 days 00:00:01.754000,0.0,0.0,0.02,1.0
24149,Student20,Assign6,1634608561746,2021-10-19 01:56:01.746,2021-10-19 01:56:11.117,0 days 00:00:09.371000,0.0,0.0,0.15,9.0
24150,Student20,Assign6,1634608571117,2021-10-19 01:56:11.117,2021-10-19 01:56:15.693,0 days 00:00:04.576000,0.0,0.0,0.07,4.0
24151,Student20,Assign6,1634608575693,2021-10-19 01:56:15.693,2021-10-19 01:56:22.484,0 days 00:00:06.791000,0.0,0.0,0.1,6.0
24152,Student20,Assign6,1634608582484,2021-10-19 01:56:22.484,2021-10-19 01:56:34.619,0 days 00:00:12.135000,0.0,0.0,0.2,12.0
24153,Student20,Assign6,1634608594619,2021-10-19 01:56:34.619,2021-10-19 01:56:41.951,0 days 00:00:07.332000,0.0,0.0,0.12,7.0
24154,Student20,Assign6,1634608601951,2021-10-19 01:56:41.951,2021-10-19 01:56:50.941,0 days 00:00:08.990000,0.0,0.0,0.13,8.0
24155,Student20,Assign6,1634608610941,2021-10-19 01:56:50.941,2021-10-19 01:56:54.779,0 days 00:00:03.838000,0.0,0.0,0.05,3.0
24156,Student20,Assign6,1634608614779,2021-10-19 01:56:54.779,2021-10-19 01:59:25.036,0 days 00:02:30.257000,0.0,0.04,2.5,150.0
24157,Student20,Assign6,1634608765036,2021-10-19 01:59:25.036,2021-10-19 01:59:37.593,0 days 00:00:12.557000,0.0,0.0,0.2,12.0
24158,Student20,Assign6,1634608777593,2021-10-19 01:59:37.593,2021-10-19 01:59:48.381,0 days 00:00:10.788000,0.0,0.0,0.17,10.0
24159,Student20,Assign6,1634608788381,2021-10-19 01:59:48.381,2021-10-19 01:59:49.241,0 days 00:00:00.860000,0.0,0.0,0.0,0.0
24160,Student20,Assign6,1634608789241,2021-10-19 01:59:49.241,2021-10-19 02:01:06.650,0 days 00:01:17.409000,0.0,0.02,1.28,77.0
24161,Student20,Assign6,1634608866650,2021-10-19 02:01:06.650,2021-10-19 02:03:19.253,0 days 00:02:12.603000,0.0,0.04,2.2,132.0
24162,Student20,Assign6,1634608999253,2021-10-19 02:03:19.253,2021-10-19 02:03:32.975,0 days 00:00:13.722000,0.0,0.0,0.22,13.0
24163,Student20,Assign6,1634609012975,2021-10-19 02:03:32.975,2021-10-19 02:04:07.887,0 days 00:00:34.912000,0.0,0.01,0.57,34.0
24164,Student20,Assign6,1634609047887,2021-10-19 02:04:07.887,2021-10-19 02:05:43.425,0 days 00:01:35.538000,0.0,0.03,1.58,95.0
24165,Student20,Assign6,1634609143425,2021-10-19 02:05:43.425,2021-10-19 02:06:05.121,0 days 00:00:21.696000,0.0,0.01,0.35,21.0
24166,Student20,Assign6,1634609165121,2021-10-19 02:06:05.121,2021-10-19 02:06:13.686,0 days 00:00:08.565000,0.0,0.0,0.13,8.0
24167,Student20,Assign6,1634609173686,2021-10-19 02:06:13.686,2021-10-19 02:16:56.710,0 days 00:10:43.024000,0.0,0.18,10.72,643.0
24168,Student20,Assign6,1634609816710,2021-10-19 02:16:56.710,2021-10-19 02:17:21.463,0 days 00:00:24.753000,0.0,0.01,0.4,24.0
24169,Student20,Assign6,1634609841463,2021-10-19 02:17:21.463,2021-10-19 03:06:32.751,0 days 00:49:11.288000,0.0,0.82,49.18,2951.0
24170,Student20,Assign6,1634612792751,2021-10-19 03:06:32.751,2021-10-18 15:47:57.045,-1 days +12:41:24.294000,-1.0,12.69,761.4,45684.0
